timestamp,microvolts,temp_c,"Savitzky-Golay (151,2)"
1545310157.57,7045694.43,20.632,7045695.38548
1545310162.75,7045695.56,20.635,7045695.39496
1545310167.94,7045695.85,20.64,7045695.3828
1545310173.11,7045693.79,20.634,7045695.37506
1545310178.29,7045694.01,20.634,7045695.37615
1545310183.47,7045694.33,20.637,7045695.37712
1545310188.64,7045695.21,20.628,7045695.37663
1545310193.81,7045694.54,20.632,7045695.36308
1545310198.99,7045694.68,20.637,7045695.34761
1545310204.16,7045694.2,20.643,7045695.32555
1545310209.34,7045695.95,20.637,7045695.30225
1545310214.51,7045696.2,20.649,7045695.31385
1545310219.69,7045694.76,20.643,7045695.30949
1545310224.87,7045693.29,20.652,7045695.32628
1545310230.04,7045696.36,20.638,7045695.32201
1545310235.22,7045696.38,20.649,7045695.34195
1545310240.39,7045694.82,20.651,7045695.35888
1545310245.57,7045694.39,20.648,7045695.38976
1545310250.74,7045694.87,20.649,7045695.42312
1545310255.93,7045696.91,20.648,7045695.44026
1545310261.09,7045697.81,20.645,7045695.43631
1545310266.26,7045697.48,20.651,7045695.46669
1545310271.44,7045697.66,20.652,7045695.46369
1545310276.61,7045698.31,20.645,7045695.44786
1545310281.79,7045697.32,20.645,7045695.417
1545310286.96,7045696.22,20.648,7045695.38665
1545310292.14,7045695.73,20.646,7045695.35882
1545310297.31,7045694.43,20.649,7045695.31913
1545310302.49,7045693.59,20.651,7045695.26464
1545310307.67,7045693.26,20.642,7045695.24859
1545310312.85,7045695.24,20.651,7045695.24637
1545310318.03,7045696.56,20.649,7045695.23811
1545310323.2,7045696.62,20.652,7045695.26988
1545310328.38,7045695.34,20.651,7045695.29506
1545310333.55,7045695.22,20.655,7045695.31352
1545310338.73,7045695.24,20.652,7045695.34259
1545310343.9,7045694.83,20.651,7045695.36014
1545310349.07,7045693.52,20.648,7045695.3595
1545310354.23,7045694.65,20.652,7045695.35361
1545310359.42,7045695.44,20.649,7045695.31456
1545310364.58,7045695.38,20.66,7045695.2743
1545310369.77,7045697.36,20.655,7045695.21961
1545310374.93,7045699.2,20.658,7045695.16453
1545310380.12,7045695.56,20.655,7045695.12045
1545310385.29,7045696.29,20.654,7045695.07421
1545310390.47,7045696.44,20.658,7045695.03094
1545310395.64,7045695.68,20.655,7045695.00607
1545310400.82,7045693.97,20.654,7045694.99695
1545310405.99,7045693.36,20.648,7045695.00058
1545310411.15,7045694.96,20.652,7045695.00103
1545310416.33,7045692.78,20.652,7045695.00442
1545310421.5,7045691.96,20.658,7045695.01052
1545310426.67,7045694.0,20.652,7045695.04101
1545310431.85,7045692.47,20.652,7045695.0626
1545310437.02,7045693.43,20.66,7045695.0854
1545310442.2,7045694.55,20.652,7045695.11008
1545310447.37,7045695.11,20.648,7045695.12074
1545310452.55,7045695.73,20.64,7045695.12814
1545310457.72,7045696.91,20.652,7045695.1215
1545310462.9,7045695.84,20.645,7045695.09959
1545310468.07,7045694.41,20.646,7045695.07575
1545310473.26,7045693.46,20.64,7045695.08576
1545310478.42,7045694.67,20.651,7045695.08257
1545310483.61,7045694.54,20.664,7045695.06436
1545310488.78,7045695.9,20.668,7045695.0556
1545310493.96,7045696.04,20.675,7045695.03686
1545310499.13,7045696.52,20.674,7045695.01462
1545310504.31,7045695.14,20.671,7045694.97277
1545310509.48,7045696.17,20.675,7045694.93399
1545310514.66,7045695.07,20.677,7045694.88692
1545310519.83,7045694.39,20.671,7045694.86985
1545310524.99,7045694.6,20.666,7045694.83868
1545310530.18,7045695.66,20.669,7045694.81641
1545310535.36,7045694.8,20.666,7045694.77832
1545310540.53,7045694.32,20.669,7045694.7561
1545310545.71,7045695.16,20.661,7045694.71321
1545310550.88,7045694.56,20.664,7045694.67715
1545310556.06,7045695.82,20.66,7045694.6656
1545310561.23,7045694.38,20.661,7045694.65494
1545310566.4,7045693.9,20.66,7045694.61815
1545310571.58,7045693.49,20.666,7045694.58919
1545310576.75,7045693.26,20.664,7045694.54864
1545310581.92,7045694.7,20.668,7045694.50352
1545310587.1,7045696.39,20.666,7045694.44307
1545310592.26,7045698.58,20.663,7045694.38257
1545310597.45,7045697.77,20.668,7045694.32065
1545310602.62,7045695.46,20.668,7045694.28131
1545310607.8,7045695.26,20.664,7045694.22721
1545310612.97,7045693.79,20.661,7045694.16342
1545310618.15,7045693.81,20.663,7045694.11116
1545310623.32,7045693.93,20.668,7045694.08191
1545310628.5,7045692.44,20.66,7045694.03428
1545310633.67,7045692.14,20.666,7045693.97998
1545310638.83,7045691.93,20.666,7045693.92996
1545310644.02,7045693.05,20.658,7045693.8803
1545310649.18,7045693.85,20.66,7045693.86089
1545310654.35,7045691.57,20.669,7045693.8499
1545310659.53,7045692.93,20.663,7045693.82268
1545310664.72,7045692.87,20.66,7045693.79564
1545310669.89,7045693.29,20.658,7045693.77237
1545310675.07,7045694.31,20.664,7045693.74265
1545310680.25,7045693.9,20.652,7045693.72095
1545310685.43,7045695.6,20.663,7045693.68374
1545310690.6,7045696.77,20.66,7045693.63414
1545310695.77,7045695.66,20.654,7045693.5799
1545310700.95,7045695.06,20.658,7045693.51606
1545310706.12,7045695.51,20.655,7045693.48151
1545310711.3,7045693.26,20.664,7045693.46165
1545310716.47,7045694.34,20.663,7045693.46045
1545310721.65,7045694.45,20.661,7045693.43746
1545310726.82,7045691.21,20.655,7045693.41152
1545310732.0,7045691.05,20.652,7045693.37963
1545310737.19,7045691.3,20.658,7045693.35286
1545310742.36,7045691.32,20.655,7045693.30971
1545310747.54,7045692.1,20.655,7045693.27555
1545310752.71,7045691.5,20.655,7045693.24875
1545310757.89,7045693.54,20.652,7045693.22967
1545310763.06,7045693.47,20.658,7045693.22912
1545310768.23,7045693.61,20.654,7045693.23775
1545310773.41,7045693.96,20.66,7045693.2324
1545310778.58,7045695.56,20.652,7045693.23417
1545310783.76,7045694.45,20.663,7045693.22066
1545310788.93,7045692.86,20.661,7045693.20925
1545310794.11,7045691.85,20.671,7045693.18696
1545310799.28,7045693.01,20.661,7045693.16775
1545310804.46,7045693.75,20.671,7045693.16318
1545310809.63,7045693.81,20.663,7045693.10184
1545310814.81,7045693.63,20.669,7045693.06719
1545310819.99,7045694.28,20.669,7045693.03872
1545310825.18,7045693.44,20.669,7045692.99815
1545310830.36,7045692.11,20.669,7045692.97335
1545310835.53,7045692.86,20.675,7045692.95469
1545310840.71,7045692.35,20.669,7045692.93298
1545310845.88,7045693.36,20.683,7045692.92115
1545310851.06,7045694.29,20.681,7045692.91956
1545310856.23,7045694.46,20.68,7045692.91431
1545310861.4,7045691.62,20.691,7045692.88935
1545310866.58,7045691.06,20.681,7045692.84508
1545310871.75,7045691.55,20.677,7045692.81107
1545310876.93,7045690.29,20.683,7045692.79435
1545310882.1,7045691.46,20.686,7045692.79614
1545310887.28,7045692.24,20.681,7045692.79488
1545310892.45,7045694.27,20.684,7045692.80822
1545310897.63,7045693.94,20.692,7045692.79527
1545310902.81,7045693.53,20.698,7045692.80322
1545310907.98,7045690.81,20.689,7045692.81195
1545310913.16,7045691.43,20.686,7045692.82958
1545310918.35,7045691.93,20.694,7045692.83371
1545310923.52,7045693.15,20.684,7045692.85028
1545310928.7,7045691.47,20.686,7045692.84946
1545310933.87,7045692.06,20.674,7045692.83555
1545310939.03,7045692.21,20.677,7045692.83462
1545310944.2,7045690.73,20.669,7045692.82936
1545310949.38,7045690.79,20.675,7045692.85048
1545310954.55,7045691.18,20.668,7045692.85954
1545310959.73,7045690.36,20.677,7045692.85057
1545310964.9,7045691.63,20.674,7045692.84478
1545310970.08,7045692.88,20.678,7045692.83938
1545310975.25,7045693.74,20.668,7045692.84706
1545310980.43,7045693.89,20.669,7045692.86993
1545310985.6,7045693.54,20.666,7045692.90909
1545310990.78,7045693.02,20.663,7045692.93244
1545310995.95,7045694.87,20.658,7045692.9417
1545311001.14,7045694.53,20.666,7045692.95025
1545311006.3,7045691.83,20.66,7045692.94146
1545311011.49,7045692.5,20.654,7045692.93817
1545311016.65,7045694.48,20.664,7045692.94676
1545311021.84,7045693.69,20.655,7045692.95336
1545311027.01,7045692.81,20.657,7045692.95426
1545311032.19,7045693.22,20.654,7045692.94784
1545311037.36,7045692.25,20.655,7045692.95474
1545311042.54,7045692.41,20.664,7045692.97833
1545311047.71,7045693.9,20.66,7045692.98071
1545311052.89,7045694.31,20.658,7045692.99475
1545311058.06,7045694.89,20.658,7045693.00404
1545311063.24,7045694.87,20.66,7045693.01651
1545311068.42,7045693.16,20.669,7045693.048
1545311073.59,7045694.36,20.672,7045693.06242
1545311078.76,7045694.42,20.668,7045693.10878
1545311083.94,7045694.08,20.666,7045693.17591
1545311089.11,7045694.72,20.669,7045693.21359
1545311094.29,7045693.8,20.669,7045693.23721
1545311099.46,7045693.77,20.672,7045693.28484
1545311104.64,7045692.07,20.658,7045693.31755
1545311109.81,7045693.04,20.668,7045693.34367
1545311114.98,7045693.27,20.669,7045693.37167
1545311120.16,7045693.97,20.666,7045693.34711
1545311125.34,7045693.11,20.661,7045693.28742
1545311130.53,7045693.44,20.666,7045693.26174
1545311135.7,7045693.67,20.675,7045693.28904
1545311140.88,7045693.8,20.669,7045693.31201
1545311146.05,7045693.05,20.666,7045693.2978
1545311151.21,7045693.3,20.669,7045693.3103
1545311156.39,7045694.53,20.663,7045693.31211
1545311161.56,7045692.53,20.66,7045693.33023
1545311166.74,7045692.62,20.658,7045693.37245
1545311171.91,7045694.48,20.658,7045693.44931
1545311177.09,7045693.7,20.651,7045693.52969
1545311182.27,7045693.15,20.663,7045693.59034
1545311187.45,7045692.17,20.658,7045693.6375
1545311192.63,7045692.24,20.66,7045693.69698
1545311197.8,7045695.82,20.654,7045693.766
1545311202.98,7045692.26,20.654,7045693.83254
1545311208.15,7045693.59,20.652,7045693.86419
1545311213.33,7045693.24,20.658,7045693.89401
1545311218.5,7045692.52,20.664,7045693.91414
1545311223.68,7045692.99,20.663,7045693.92838
1545311228.86,7045693.93,20.663,7045693.95682
1545311234.03,7045693.69,20.661,7045693.98163
1545311239.22,7045694.04,20.663,7045694.01601
1545311244.38,7045693.54,20.66,7045694.05451
1545311249.57,7045694.22,20.669,7045694.08271
1545311254.74,7045695.32,20.668,7045694.09412
1545311259.92,7045695.66,20.668,7045694.09589
1545311265.1,7045693.94,20.664,7045694.09726
1545311270.27,7045693.56,20.657,7045694.08554
1545311275.45,7045694.19,20.66,7045694.07001
1545311280.63,7045693.4,20.669,7045694.0573
1545311285.8,7045694.86,20.677,7045694.07521
1545311290.98,7045693.99,20.675,7045694.10035
1545311296.15,7045692.95,20.672,7045694.12615
1545311301.33,7045691.37,20.681,7045694.13566
1545311306.5,7045692.92,20.681,7045694.13532
1545311311.68,7045692.8,20.678,7045694.13937
1545311316.85,7045693.8,20.671,7045694.11869
1545311322.04,7045694.77,20.68,7045694.0855
1545311327.21,7045694.47,20.672,7045694.07152
1545311332.37,7045694.47,20.668,7045694.0713
1545311337.55,7045693.22,20.674,7045694.06191
1545311342.72,7045693.09,20.681,7045694.04959
1545311347.9,7045694.5,20.672,7045694.03492
1545311353.09,7045693.84,20.674,7045694.02603
1545311358.26,7045693.59,20.677,7045694.02611
1545311363.44,7045693.77,20.675,7045694.03829
1545311368.61,7045694.11,20.68,7045694.06214
1545311373.77,7045695.01,20.678,7045694.09889
1545311378.94,7045696.26,20.678,7045694.12843
1545311384.12,7045695.76,20.681,7045694.16485
1545311389.29,7045695.93,20.683,7045694.22069
1545311394.46,7045696.47,20.681,7045694.27323
1545311399.63,7045696.16,20.687,7045694.29353
1545311404.81,7045695.27,20.681,7045694.31055
1545311409.98,7045694.05,20.678,7045694.32956
1545311415.16,7045694.3,20.681,7045694.33408
1545311420.33,7045694.81,20.686,7045694.33651
1545311425.51,7045694.61,20.692,7045694.35773
1545311430.69,7045693.78,20.686,7045694.35737
1545311435.86,7045693.6,20.686,7045694.35634
1545311441.03,7045693.72,20.684,7045694.37039
1545311446.21,7045694.13,20.689,7045694.39746
1545311451.38,7045694.25,20.687,7045694.42669
1545311456.56,7045693.4,20.684,7045694.459
1545311461.74,7045694.79,20.692,7045694.46187
1545311466.91,7045693.4,20.686,7045694.47526
1545311472.1,7045692.63,20.68,7045694.49156
1545311477.28,7045694.68,20.68,7045694.5116
1545311482.46,7045695.74,20.681,7045694.51212
1545311487.63,7045693.99,20.674,7045694.5119
1545311492.8,7045693.32,20.677,7045694.51152
1545311497.98,7045695.14,20.671,7045694.50648
1545311503.15,7045695.24,20.674,7045694.50547
1545311508.33,7045697.44,20.668,7045694.5133
1545311513.5,7045701.04,20.675,7045694.52119
1545311518.68,7045698.11,20.671,7045694.52897
1545311523.85,7045692.77,20.68,7045694.55295
1545311529.02,7045693.84,20.666,7045694.57935
1545311534.2,7045696.98,20.675,7045694.59668
1545311539.37,7045696.46,20.671,7045694.60149
1545311544.53,7045697.68,20.678,7045694.6133
1545311549.7,7045696.39,20.671,7045694.638
1545311554.88,7045694.43,20.678,7045694.64457
1545311560.07,7045692.6,20.666,7045694.64054
1545311565.24,7045691.1,20.664,7045694.65698
1545311570.42,7045691.33,20.672,7045694.67628
1545311575.59,7045691.44,20.675,7045694.69827
1545311580.77,7045691.12,20.675,7045694.7084
1545311585.94,7045690.7,20.68,7045694.71705
1545311591.12,7045690.83,20.681,7045694.77121
1545311596.29,7045694.09,20.669,7045694.79706
1545311601.47,7045695.01,20.672,7045694.81868
1545311606.64,7045695.26,20.668,7045694.84217
1545311611.82,7045694.55,20.671,7045694.84984
1545311616.99,7045693.83,20.669,7045694.857
1545311622.17,7045693.62,20.663,7045694.86003
1545311627.34,7045693.61,20.663,7045694.87475
1545311632.52,7045694.15,20.66,7045694.88116
1545311637.69,7045695.48,20.658,7045694.90355
1545311642.87,7045694.37,20.663,7045694.92496
1545311648.04,7045694.68,20.661,7045694.94832
1545311653.22,7045695.13,20.66,7045695.00534
1545311658.41,7045695.09,20.649,7045695.02985
1545311663.58,7045696.59,20.657,7045695.04986
1545311668.76,7045697.16,20.651,7045695.07948
1545311673.93,7045696.26,20.654,7045695.1083
1545311679.11,7045695.35,20.648,7045695.15072
1545311684.28,7045694.95,20.649,7045695.17215
1545311689.46,7045693.79,20.657,7045695.19173
1545311694.63,7045695.26,20.649,7045695.21634
1545311699.81,7045695.26,20.657,7045695.24748
1545311704.99,7045699.09,20.658,7045695.26208
1545311710.16,7045698.89,20.661,7045695.27531
1545311715.34,7045697.68,20.652,7045695.29529
1545311720.51,7045696.52,20.651,7045695.31864
1545311725.69,7045695.93,20.64,7045695.32803
1545311730.86,7045696.19,20.654,7045695.29329
1545311736.04,7045696.76,20.652,7045695.27604
1545311741.21,7045695.25,20.652,7045695.2838
1545311746.39,7045695.48,20.646,7045695.30083
1545311751.56,7045695.46,20.646,7045695.31304
1545311756.74,7045695.15,20.651,7045695.33794
1545311761.91,7045693.99,20.646,7045695.36796
1545311767.08,7045694.32,20.638,7045695.3982
1545311772.26,7045693.0,20.651,7045695.44443
1545311777.43,7045692.78,20.645,7045695.48612
1545311782.61,7045692.7,20.658,7045695.53453
1545311787.78,7045693.08,20.672,7045695.5821
1545311792.96,7045693.89,20.666,7045695.60276
1545311798.13,7045695.65,20.66,7045695.63284
1545311803.31,7045696.42,20.677,7045695.6636
1545311808.5,7045695.8,20.671,7045695.68452
1545311813.67,7045694.28,20.686,7045695.71544
1545311818.85,7045695.41,20.675,7045695.73926
1545311824.02,7045695.58,20.677,7045695.74901
1545311829.2,7045695.55,20.681,7045695.75368
1545311834.37,7045694.68,20.681,7045695.76621
1545311839.55,7045695.09,20.691,7045695.78456
1545311844.72,7045694.83,20.675,7045695.8193
1545311849.9,7045696.13,20.675,7045695.83949
1545311855.07,7045696.35,20.681,7045695.86864
1545311860.25,7045696.24,20.677,7045695.87799
1545311865.42,7045695.61,20.681,7045695.8619
1545311870.6,7045698.38,20.683,7045695.88362
1545311875.78,7045697.76,20.684,7045695.91265
1545311880.97,7045697.92,20.684,7045695.90655
1545311886.14,7045696.77,20.683,7045695.90843
1545311891.32,7045697.37,20.687,7045695.92078
1545311896.49,7045696.78,20.678,7045695.94693
1545311901.67,7045697.58,20.681,7045695.99076
1545311906.84,7045696.83,20.687,7045696.05883
1545311912.02,7045695.54,20.686,7045696.10544
1545311917.19,7045695.51,20.68,7045696.09504
1545311922.36,7045696.58,20.686,7045696.11676
1545311927.54,7045697.15,20.668,7045696.16829
1545311932.71,7045696.74,20.672,7045696.21355
1545311937.89,7045696.75,20.672,7045696.28519
1545311943.06,7045696.62,20.677,7045696.3747
1545311948.24,7045697.79,20.674,7045696.4304
1545311953.41,7045697.7,20.675,7045696.47238
1545311958.58,7045696.74,20.678,7045696.48068
1545311963.76,7045695.92,20.681,7045696.47447
1545311968.93,7045696.06,20.674,7045696.45502
1545311974.11,7045696.18,20.675,7045696.41276
1545311979.28,7045695.17,20.677,7045696.36611
1545311984.44,7045694.39,20.677,7045696.32306
1545311989.62,7045696.03,20.677,7045696.31508
1545311994.79,7045695.44,20.681,7045696.32492
1545311999.98,7045696.23,20.692,7045696.33444
1545312005.15,7045696.7,20.678,7045696.33133
1545312010.33,7045698.11,20.686,7045696.30794
1545312015.5,7045696.77,20.687,7045696.29697
1545312020.68,7045698.03,20.686,7045696.28385
1545312025.86,7045695.96,20.678,7045696.28204
1545312031.03,7045696.74,20.692,7045696.30518
1545312036.21,7045697.76,20.683,7045696.32126
1545312041.38,7045694.81,20.683,7045696.33624
1545312046.56,7045696.37,20.674,7045696.35258
1545312051.73,7045696.43,20.681,7045696.36709
1545312056.9,7045696.08,20.674,7045696.39786
1545312062.06,7045695.31,20.675,7045696.42081
1545312067.23,7045695.34,20.68,7045696.42713
1545312072.41,7045696.58,20.669,7045696.41598
1545312077.58,7045695.67,20.677,7045696.40739
1545312082.76,7045693.33,20.671,7045696.39113
1545312087.95,7045693.91,20.674,7045696.39127
1545312093.13,7045695.25,20.666,7045696.39784
1545312098.31,7045696.29,20.663,7045696.42865
1545312103.48,7045696.59,20.668,7045696.47004
1545312108.66,7045695.97,20.669,7045696.51931
1545312113.83,7045697.41,20.674,7045696.54591
1545312119.02,7045700.75,20.661,7045696.57498
1545312124.18,7045699.01,20.666,7045696.59727
1545312129.37,7045698.0,20.668,7045696.62237
1545312134.53,7045696.44,20.674,7045696.6342
1545312139.7,7045696.63,20.661,7045696.65217
1545312144.88,7045695.45,20.672,7045696.65537
1545312150.07,7045695.16,20.669,7045696.66028
1545312155.25,7045695.98,20.671,7045696.6255
1545312160.42,7045695.65,20.678,7045696.58668
1545312165.6,7045695.65,20.674,7045696.54506
1545312170.77,7045695.16,20.675,7045696.51323
1545312175.95,7045695.83,20.675,7045696.47811
1545312181.12,7045698.39,20.668,7045696.4588
1545312186.29,7045696.7,20.672,7045696.4392
1545312191.47,7045695.39,20.674,7045696.42768
1545312196.65,7045696.57,20.668,7045696.43079
1545312201.82,7045696.06,20.666,7045696.43401
1545312207.0,7045696.57,20.664,7045696.4167
1545312212.17,7045697.15,20.661,7045696.39947
1545312217.35,7045697.47,20.652,7045696.37897
1545312222.52,7045696.77,20.654,7045696.37233
1545312227.7,7045696.55,20.658,7045696.35351
1545312232.87,7045694.93,20.666,7045696.33517
1545312238.06,7045695.39,20.654,7045696.3123
1545312243.24,7045695.77,20.66,7045696.30581
1545312248.42,7045696.29,20.664,7045696.3108
1545312253.59,7045698.0,20.664,7045696.30599
