timestamp,LM399-P15-slow6-no-R7-alkaline15V
1500879190.023,6890116.8
1500879193.369,6890116.3
1500879196.714,6890118.3
1500879200.060,6890116.0
1500879203.405,6890113.2
1500879206.750,6890112.7
1500879210.096,6890117.5
1500879213.441,6890118.8
1500879216.787,6890118.6
1500879220.132,6890118.3
1500879223.478,6890116.8
1500879226.823,6890115.8
1500879230.168,6890116.0
1500879233.514,6890113.5
1500879236.859,6890115.8
1500879240.205,6890115.0
1500879243.550,6890115.5
1500879246.895,6890117.3
1500879250.241,6890115.5
1500879253.586,6890116.0
1500879256.932,6890115.0
1500879260.277,6890113.7
1500879263.622,6890114.8
1500879266.968,6890114.5
1500879270.313,6890115.8
1500879273.659,6890115.5
1500879277.004,6890114.5
1500879280.349,6890117.5
1500879283.695,6890119.3
1500879287.040,6890117.8
1500879290.386,6890117.8
1500879293.731,6890116.8
1500879297.076,6890118.6
1500879300.422,6890117.8
1500879303.767,6890118.1
1500879307.113,6890117.0
1500879310.458,6890118.6
1500879313.803,6890117.3
1500879317.149,6890118.6
1500879320.494,6890118.3
1500879323.839,6890117.8
1500879327.185,6890117.0
1500879330.530,6890117.0
1500879333.876,6890117.0
1500879337.221,6890118.1
1500879340.567,6890116.5
1500879343.912,6890116.5
1500879347.257,6890116.5
1500879350.603,6890118.1
1500879353.948,6890116.3
1500879357.294,6890117.8
1500879360.639,6890116.8
1500879363.984,6890115.8
1500879367.330,6890118.6
1500879370.675,6890117.5
1500879374.021,6890118.6
1500879377.366,6890118.3
1500879380.711,6890118.1
1500879384.057,6890117.0
1500879387.402,6890115.5
1500879390.748,6890115.3
1500879394.093,6890116.3
1500879397.439,6890117.5
1500879400.784,6890113.5
1500879404.129,6890113.7
1500879407.475,6890115.0
1500879410.820,6890115.3
1500879414.166,6890115.8
1500879417.511,6890116.3
1500879420.856,6890116.5
1500879424.202,6890116.5
1500879427.547,6890116.0
1500879430.892,6890116.5
1500879434.238,6890115.3
1500879437.583,6890116.0
1500879440.929,6890113.7
1500879444.274,6890115.3
1500879447.620,6890112.2
1500879450.965,6890111.7
1500879454.310,6890112.7
1500879457.656,6890112.2
1500879461.001,6890113.0
1500879464.347,6890112.5
1500879467.692,6890113.7
1500879471.037,6890115.3
1500879474.383,6890113.7
1500879477.728,6890114.0
1500879481.073,6890115.8
1500879484.419,6890114.0
1500879487.764,6890114.5
1500879491.110,6890113.7
1500879494.455,6890116.0
1500879497.801,6890117.3
1500879501.146,6890116.5
1500879504.491,6890115.5
1500879507.837,6890113.7
1500879511.182,6890113.5
1500879514.527,6890115.3
1500879517.873,6890115.3
1500879521.218,6890115.3
1500879524.564,6890113.2
1500879527.909,6890112.0
1500879531.255,6890114.5
1500879534.600,6890114.8
1500879537.945,6890115.0
1500879541.291,6890113.7
1500879544.693,6890112.5
1500879547.981,6890113.5
1500879551.327,6890114.0
1500879554.672,6890114.8
1500879558.018,6890115.3
1500879561.363,6890113.7
1500879564.709,6890114.8
1500879568.054,6890114.3
1500879571.399,6890115.3
1500879574.745,6890113.7
1500879578.090,6890115.3
1500879581.436,6890113.5
1500879584.781,6890115.5
1500879588.126,6890114.0
1500879591.472,6890116.3
1500879594.817,6890117.3
1500879598.163,6890116.3
1500879601.508,6890115.0
1500879604.853,6890116.0
1500879608.199,6890116.8
1500879611.544,6890118.6
1500879614.890,6890119.1
1500879618.235,6890119.1
1500879621.580,6890117.5
1500879624.926,6890117.5
1500879628.271,6890118.1
1500879631.617,6890117.5
1500879634.962,6890117.8
1500879638.307,6890116.8
1500879641.653,6890118.1
1500879644.998,6890118.3
1500879648.344,6890117.5
1500879651.689,6890120.1
1500879655.034,6890118.3
1500879658.380,6890117.8
1500879661.725,6890116.3
1500879665.071,6890117.3
1500879668.416,6890117.8
1500879671.762,6890117.3
1500879675.107,6890116.3
1500879678.452,6890117.8
1500879681.798,6890115.3
1500879685.143,6890118.1
1500879688.488,6890116.5
1500879691.834,6890117.3
1500879695.179,6890116.8
1500879698.525,6890117.8
1500879701.870,6890116.8
1500879705.215,6890118.1
1500879708.561,6890114.3
1500879711.906,6890114.0
1500879715.251,6890113.5
1500879718.597,6890113.5
1500879721.942,6890113.7
1500879725.288,6890113.2
1500879728.633,6890114.3
1500879731.979,6890113.0
1500879735.324,6890114.3
1500879738.669,6890115.0
1500879742.015,6890115.5
1500879745.360,6890115.8
1500879748.705,6890113.5
1500879752.051,6890111.2
1500879755.396,6890112.5
1500879758.742,6890117.5
1500879762.087,6890116.8
1500879765.432,6890117.3
1500879768.778,6890117.3
1500879772.123,6890118.1
1500879775.469,6890118.8
1500879778.814,6890115.5
1500879782.159,6890114.5
1500879785.505,6890115.3
1500879788.850,6890115.5
1500879792.196,6890113.5
1500879795.541,6890114.0
1500879798.887,6890113.5
1500879802.232,6890117.5
1500879805.577,6890116.3
1500879808.923,6890116.5
1500879812.268,6890114.3
1500879815.613,6890114.3
1500879818.959,6890114.8
1500879822.304,6890116.3
1500879825.650,6890116.8
1500879828.995,6890115.3
1500879832.341,6890115.8
1500879835.686,6890114.5
1500879839.031,6890115.0
1500879842.377,6890116.5
1500879845.722,6890115.5
1500879849.068,6890115.5
1500879852.413,6890115.0
1500879855.758,6890114.5
1500879859.104,6890118.8
1500879862.449,6890118.3
1500879865.794,6890119.3
1500879869.140,6890119.1
1500879872.485,6890118.8
1500879875.831,6890118.6
1500879879.176,6890119.8
1500879882.522,6890118.6
1500879885.867,6890116.0
1500879889.212,6890116.0
1500879892.558,6890115.0
1500879895.903,6890114.5
1500879899.249,6890115.0
1500879902.629,6890115.8
1500879905.939,6890116.3
1500879909.285,6890117.5
1500879912.630,6890117.0
1500879915.976,6890117.8
1500879919.321,6890119.6
1500879922.666,6890119.6
1500879926.012,6890119.6
1500879929.357,6890119.3
1500879932.703,6890117.3
1500879936.048,6890117.8
1500879939.393,6890119.1
1500879942.739,6890119.1
1500879946.084,6890119.8
1500879949.430,6890118.1
1500879952.775,6890114.5
1500879956.121,6890115.5
1500879959.466,6890114.8
1500879962.811,6890114.0
1500879966.157,6890117.0
1500879969.502,6890115.5
1500879972.847,6890113.5
1500879976.193,6890116.0
1500879979.538,6890115.5
1500879982.883,6890113.7
1500879986.229,6890115.5
1500879989.574,6890114.0
1500879992.920,6890113.7
1500879996.265,6890115.3
1500879999.611,6890115.5
1500880002.956,6890115.5
1500880006.301,6890117.8
1500880009.647,6890119.6
1500880012.992,6890118.6
1500880016.338,6890118.1
1500880019.683,6890117.8
1500880023.028,6890116.3
1500880026.374,6890117.0
1500880029.719,6890117.5
1500880033.065,6890117.5
1500880036.410,6890115.5
1500880039.755,6890115.0
1500880043.101,6890113.2
1500880046.446,6890111.7
1500880049.792,6890111.7
1500880053.137,6890113.7
1500880056.483,6890113.5
1500880059.828,6890114.8
1500880063.173,6890115.3
1500880066.519,6890115.5
1500880069.864,6890115.0
1500880073.210,6890114.8
1500880076.555,6890114.8
1500880079.900,6890115.8
1500880083.246,6890114.3
1500880086.591,6890114.0
1500880089.937,6890115.8
1500880093.282,6890115.0
1500880096.627,6890115.0
1500880099.973,6890115.5
1500880103.318,6890115.0
1500880106.664,6890114.3
1500880110.009,6890113.7
1500880113.354,6890111.7
1500880116.700,6890115.0
1500880120.045,6890113.0
1500880123.390,6890114.5
1500880126.736,6890114.8
1500880130.081,6890115.8
1500880133.427,6890112.7
1500880136.772,6890114.0
1500880140.118,6890114.3
1500880143.463,6890114.5
1500880146.808,6890113.7
1500880150.154,6890114.3
1500880153.499,6890114.3
1500880156.845,6890114.0
1500880160.190,6890114.3
1500880163.535,6890115.3
1500880166.881,6890115.0
1500880170.226,6890114.5
1500880173.572,6890114.3
1500880176.917,6890112.0
1500880180.262,6890113.5
1500880183.608,6890114.3
1500880186.953,6890111.2
1500880190.299,6890114.3
1500880193.644,6890114.3
1500880196.989,6890116.0
1500880200.335,6890113.5
1500880203.680,6890115.0
1500880207.025,6890113.7
1500880210.371,6890113.2
1500880213.717,6890113.2
1500880217.062,6890113.2
1500880220.407,6890114.8
1500880223.753,6890114.0
1500880227.098,6890115.5
1500880230.443,6890114.0
1500880233.789,6890114.3
1500880237.134,6890113.5
1500880240.480,6890113.2
1500880243.825,6890114.0
1500880247.170,6890115.5
1500880250.516,6890115.5
1500880253.861,6890114.5
1500880257.207,6890114.8
1500880260.552,6890114.3
1500880263.897,6890115.0
1500880267.243,6890116.0
1500880270.588,6890115.0
1500880273.934,6890114.5
1500880277.279,6890112.5
1500880280.624,6890115.0
1500880283.970,6890115.0
1500880287.315,6890114.5
1500880290.661,6890114.3
1500880294.006,6890113.7
1500880297.351,6890115.8
1500880300.697,6890114.5
1500880304.042,6890115.5
1500880307.388,6890115.0
1500880310.733,6890116.8
1500880314.079,6890114.5
1500880317.424,6890115.3
1500880320.769,6890114.8
1500880324.115,6890112.7
1500880327.460,6890114.3
1500880330.806,6890115.0
1500880334.151,6890113.5
1500880337.496,6890114.8
1500880340.842,6890113.7
1500880344.187,6890113.7
1500880347.532,6890116.0
1500880350.878,6890113.5
1500880354.223,6890113.2
1500880357.569,6890118.1
1500880360.914,6890117.3
1500880364.260,6890118.8
1500880367.605,6890117.5
1500880370.950,6890114.5
1500880374.296,6890113.5
1500880377.641,6890114.8
1500880380.987,6890114.8
1500880384.332,6890115.3
1500880387.677,6890117.3
1500880391.023,6890115.3
1500880394.368,6890114.8
1500880397.714,6890115.3
1500880401.059,6890114.5
1500880404.404,6890113.7
1500880407.750,6890114.5
1500880411.095,6890115.5
1500880414.441,6890114.8
1500880417.786,6890116.5
1500880421.131,6890118.1
1500880424.477,6890116.3
1500880427.822,6890116.5
1500880431.167,6890114.3
1500880434.513,6890115.8
1500880437.858,6890117.0
1500880441.204,6890116.8
1500880444.549,6890116.8
1500880447.895,6890116.8
1500880451.240,6890117.8
1500880454.585,6890113.0
1500880457.931,6890113.2
1500880461.276,6890114.8
1500880464.621,6890115.3
1500880467.967,6890115.5
1500880471.312,6890116.0
1500880474.658,6890115.5
1500880478.003,6890115.0
1500880481.349,6890115.3
1500880484.694,6890117.3
1500880488.039,6890115.8
1500880491.385,6890115.0
1500880494.730,6890115.8
1500880498.076,6890116.0
1500880501.421,6890116.3
1500880504.766,6890116.0
1500880508.112,6890116.8
1500880511.457,6890116.0
1500880514.803,6890117.8
1500880518.148,6890118.8
1500880521.493,6890119.6
1500880524.839,6890118.8
1500880528.184,6890119.6
1500880531.530,6890118.6
1500880534.875,6890118.6
1500880538.220,6890117.8
1500880541.566,6890116.3
1500880544.911,6890116.0
1500880548.256,6890115.0
1500880551.602,6890116.0
1500880554.947,6890117.8
1500880558.293,6890118.1
1500880561.638,6890118.3
1500880564.984,6890117.0
1500880568.329,6890113.7
1500880571.674,6890115.5
1500880575.020,6890116.5
1500880578.365,6890114.3
1500880581.711,6890114.8
1500880585.056,6890115.5
1500880588.402,6890116.3
1500880591.747,6890115.3
1500880595.092,6890113.2
1500880598.438,6890112.7
1500880601.783,6890115.0
1500880605.128,6890114.0
1500880608.474,6890114.5
1500880611.819,6890115.5
1500880615.165,6890116.0
1500880618.510,6890117.5
1500880621.856,6890119.1
1500880625.201,6890117.8
1500880628.546,6890118.1
1500880631.892,6890116.0
1500880635.237,6890117.0
1500880638.583,6890117.8
1500880641.928,6890117.0
1500880645.273,6890116.8
1500880648.619,6890117.0
1500880651.964,6890118.6
1500880655.309,6890116.8
1500880658.655,6890118.1
1500880662.000,6890117.3
1500880665.345,6890117.0
1500880668.691,6890117.8
1500880672.036,6890116.3
1500880675.382,6890115.5
1500880678.727,6890115.5
1500880682.073,6890112.2
1500880685.418,6890114.8
1500880688.763,6890114.0
1500880692.109,6890114.0
1500880695.454,6890116.3
1500880698.800,6890116.3
1500880702.145,6890114.0
1500880705.490,6890113.5
1500880708.836,6890115.0
1500880712.181,6890115.0
1500880715.527,6890114.5
1500880718.872,6890114.3
1500880722.218,6890114.8
1500880725.563,6890115.0
1500880728.908,6890114.3
1500880732.254,6890114.8
1500880735.599,6890114.3
1500880738.945,6890114.8
1500880742.290,6890114.8
1500880745.635,6890115.3
1500880748.981,6890118.1
1500880752.326,6890116.0
1500880755.671,6890115.3
1500880759.017,6890114.5
1500880762.362,6890115.3
1500880765.708,6890115.5
1500880769.053,6890117.0
1500880772.399,6890114.8
1500880775.744,6890115.5
1500880779.089,6890115.3
1500880782.435,6890115.3
1500880785.780,6890116.0
1500880789.126,6890117.0
1500880792.471,6890116.3
1500880795.816,6890116.5
1500880799.162,6890116.5
1500880802.507,6890116.0
1500880805.852,6890114.8
1500880809.198,6890116.0
1500880812.543,6890115.0
1500880815.889,6890115.0
1500880819.234,6890112.5
1500880822.580,6890114.8
1500880825.925,6890115.5
1500880829.270,6890113.2
1500880832.616,6890114.5
1500880835.961,6890114.5
1500880839.307,6890115.5
1500880842.652,6890115.0
1500880845.997,6890113.0
1500880849.343,6890112.2
1500880852.688,6890113.5
1500880856.034,6890110.4
1500880859.379,6890111.5
1500880862.724,6890110.4
1500880866.070,6890111.0
1500880869.415,6890112.7
1500880872.761,6890112.0
1500880876.106,6890114.5
1500880879.452,6890115.8
1500880882.797,6890119.3
1500880886.142,6890120.6
1500880889.487,6890120.3
1500880892.833,6890120.1
1500880896.178,6890120.6
1500880899.524,6890119.6
1500880902.869,6890118.6
1500880906.215,6890119.1
1500880909.560,6890117.3
1500880912.905,6890115.0
1500880916.251,6890117.5
1500880919.596,6890116.5
1500880922.942,6890114.8
1500880926.287,6890113.7
1500880929.633,6890114.0
1500880932.978,6890113.2
1500880936.323,6890116.0
1500880939.669,6890113.2
1500880943.014,6890113.0
1500880946.359,6890114.0
1500880949.705,6890113.2
1500880953.050,6890113.7
1500880956.396,6890114.3
1500880959.741,6890115.5
1500880963.086,6890114.5
1500880966.432,6890113.7
1500880969.777,6890112.7
1500880973.123,6890115.0
1500880976.468,6890115.0
1500880979.814,6890112.5
1500880983.159,6890114.8
1500880986.504,6890115.0
1500880989.850,6890114.8
1500880993.195,6890114.8
1500880996.540,6890114.8
1500880999.886,6890116.0
1500881003.231,6890115.3
1500881006.576,6890114.3
1500881009.922,6890114.5
1500881013.267,6890114.3
1500881016.613,6890115.0
1500881019.958,6890115.5
1500881023.304,6890114.5
1500881026.649,6890114.3
1500881029.994,6890114.8
1500881033.340,6890113.2
1500881036.685,6890116.3
1500881040.031,6890116.3
1500881043.376,6890117.3
1500881046.722,6890116.8
1500881050.067,6890117.5
1500881053.412,6890117.5
1500881056.758,6890117.8
1500881060.103,6890119.1
1500881063.448,6890119.1
1500881066.794,6890115.8
1500881070.139,6890115.5
1500881073.485,6890116.5
1500881076.830,6890117.8
1500881080.176,6890118.3
1500881083.521,6890116.0
1500881086.866,6890116.8
1500881090.212,6890116.5
1500881093.557,6890116.3
1500881096.903,6890114.5
1500881100.248,6890116.0
1500881103.593,6890116.0
1500881106.939,6890115.0
1500881110.284,6890116.3
1500881113.629,6890116.0
1500881116.975,6890114.0
1500881120.320,6890112.5
1500881123.666,6890116.5
1500881127.011,6890117.0
1500881130.357,6890118.8
1500881133.702,6890118.8
1500881137.047,6890117.0
1500881140.393,6890115.8
1500881143.738,6890114.8
1500881147.084,6890115.5
1500881150.429,6890116.8
1500881153.774,6890115.3
1500881157.120,6890115.3
1500881160.465,6890114.0
1500881163.811,6890115.5
1500881167.156,6890115.3
1500881170.501,6890113.7
1500881173.847,6890114.5
1500881177.192,6890114.3
1500881180.538,6890114.5
1500881183.883,6890115.3
1500881187.228,6890115.3
1500881190.574,6890116.3
1500881193.919,6890115.5
1500881197.265,6890114.5
1500881200.610,6890114.8
1500881203.955,6890115.8
1500881207.301,6890114.0
1500881210.646,6890116.3
1500881213.992,6890115.0
1500881217.337,6890116.0
1500881220.682,6890116.3
1500881224.028,6890115.8
1500881227.373,6890115.5
1500881230.718,6890117.5
1500881234.064,6890116.5
1500881237.409,6890116.5
1500881240.755,6890116.8
1500881244.100,6890117.5
1500881247.446,6890116.8
1500881250.791,6890117.0
1500881254.136,6890115.0
1500881257.482,6890115.5
1500881260.827,6890115.8
1500881264.173,6890115.0
1500881267.518,6890115.8
1500881270.863,6890116.3
1500881274.209,6890115.3
1500881277.554,6890114.0
1500881280.900,6890115.5
1500881284.245,6890115.3
1500881287.590,6890114.3
1500881290.936,6890112.2
1500881294.281,6890114.3
1500881297.627,6890117.8
1500881300.972,6890115.5
1500881304.317,6890114.8
1500881307.663,6890114.3
1500881311.008,6890114.3
1500881314.354,6890115.5
1500881317.699,6890116.0
1500881321.045,6890119.3
1500881324.390,6890120.6
1500881327.735,6890120.1
1500881331.081,6890118.6
1500881334.426,6890118.6
1500881337.771,6890119.6
1500881341.117,6890118.6
1500881344.462,6890120.1
1500881347.807,6890118.6
1500881351.153,6890116.5
1500881354.499,6890114.8
1500881357.844,6890114.8
1500881361.189,6890114.8
1500881364.535,6890116.3
1500881367.880,6890115.0
1500881371.225,6890117.0
1500881374.571,6890114.5
1500881377.916,6890113.7
1500881381.262,6890115.8
1500881384.607,6890117.5
1500881387.952,6890115.8
1500881391.298,6890117.0
1500881394.643,6890115.8
1500881397.989,6890116.0
1500881401.334,6890115.0
1500881404.680,6890119.1
1500881408.025,6890118.3
1500881411.370,6890116.8
1500881414.716,6890115.8
1500881418.061,6890114.5
1500881421.407,6890117.3
1500881424.752,6890116.8
1500881428.097,6890115.5
1500881431.442,6890118.6
1500881434.788,6890117.8
1500881438.134,6890118.1
1500881441.479,6890117.5
1500881444.824,6890120.3
1500881448.170,6890117.3
1500881451.515,6890115.8
1500881454.860,6890116.5
1500881458.206,6890116.3
1500881461.551,6890115.3
1500881464.897,6890113.7
1500881468.242,6890114.3
1500881471.587,6890116.0
1500881474.933,6890116.0
1500881478.278,6890113.0
1500881481.624,6890114.3
1500881484.969,6890116.0
1500881488.315,6890114.0
1500881491.660,6890115.8
1500881495.005,6890117.3
1500881498.351,6890116.5
1500881501.696,6890116.3
1500881505.042,6890116.0
1500881508.387,6890116.3
1500881511.732,6890115.3
1500881515.078,6890114.3
1500881518.423,6890117.3
1500881521.768,6890116.5
1500881525.114,6890117.0
1500881528.459,6890115.8
1500881531.805,6890118.1
1500881535.150,6890117.5
1500881538.495,6890116.5
1500881541.841,6890114.8
1500881545.186,6890116.8
1500881548.531,6890117.0
1500881551.877,6890116.3
1500881555.222,6890116.8
1500881558.568,6890116.0
1500881561.913,6890116.5
1500881565.259,6890116.3
1500881568.604,6890117.0
1500881571.949,6890117.5
1500881575.295,6890117.3
1500881578.640,6890118.3
1500881581.986,6890117.5
1500881585.331,6890117.5
1500881588.676,6890117.3
1500881592.022,6890116.5
1500881595.367,6890118.1
1500881598.713,6890116.3
1500881602.058,6890118.1
1500881605.403,6890116.0
1500881608.749,6890117.3
1500881612.094,6890115.3
1500881615.439,6890116.8
