timestamp,LM399-P15-fast6-no-R7
1500856883.386,6890016.1
1500856883.724,6890011.1
1500856884.062,6890013.6
1500856884.399,6890011.1
1500856884.737,6890013.6
1500856885.075,6890013.6
1500856885.412,6890016.1
1500856885.750,6890011.1
1500856886.088,6890011.1
1500856886.425,6890013.6
1500856886.763,6890013.6
1500856887.100,6890016.1
1500856887.438,6890013.6
1500856887.776,6890016.1
1500856888.113,6890013.6
1500856888.451,6890013.6
1500856888.789,6890013.6
1500856889.126,6890013.6
1500856889.464,6890011.1
1500856889.802,6890013.6
1500856890.139,6890013.6
1500856890.477,6890011.1
1500856890.815,6890011.1
1500856891.153,6890013.6
1500856891.490,6890016.1
1500856891.828,6890018.7
1500856892.165,6890016.1
1500856892.503,6890016.1
1500856892.841,6890013.6
1500856893.178,6890016.1
1500856893.516,6890016.1
1500856893.854,6890013.6
1500856894.191,6890021.2
1500856894.529,6890016.1
1500856894.867,6890013.6
1500856895.204,6890018.7
1500856895.542,6890018.7
1500856895.880,6890016.1
1500856896.217,6890016.1
1500856896.555,6890013.6
1500856896.893,6890016.1
1500856897.230,6890018.7
1500856897.568,6890016.1
1500856897.906,6890016.1
1500856898.243,6890013.6
1500856898.581,6890013.6
1500856898.919,6890018.7
1500856899.256,6890016.1
1500856899.594,6890013.6
1500856899.932,6890011.1
1500856900.269,6890016.1
1500856900.607,6890016.1
1500856900.945,6890016.1
1500856901.282,6890013.6
1500856901.620,6890011.1
1500856901.958,6890013.6
1500856902.295,6890013.6
1500856902.633,6890016.1
1500856902.971,6890013.6
1500856903.308,6890013.6
1500856903.646,6890011.1
1500856903.984,6890016.1
1500856904.321,6890013.6
1500856904.659,6890018.7
1500856904.997,6890013.6
1500856905.334,6890016.1
1500856905.672,6890013.6
1500856906.010,6890016.1
1500856906.347,6890016.1
1500856906.685,6890016.1
1500856907.023,6890013.6
1500856907.360,6890016.1
1500856907.698,6890018.7
1500856908.036,6890013.6
1500856908.373,6890018.7
1500856908.711,6890013.6
1500856909.049,6890013.6
1500856909.386,6890013.6
1500856909.724,6890011.1
1500856910.062,6890016.1
1500856910.399,6890016.1
1500856910.737,6890013.6
1500856911.074,6890013.6
1500856911.412,6890018.7
1500856911.750,6890016.1
1500856912.087,6890013.6
1500856912.425,6890011.1
1500856912.763,6890013.6
1500856913.101,6890013.6
1500856913.438,6890013.6
1500856913.776,6890013.6
1500856914.113,6890016.1
1500856914.451,6890021.2
1500856914.789,6890016.1
1500856915.127,6890018.7
1500856915.464,6890016.1
1500856915.802,6890011.1
1500856916.140,6890013.6
1500856916.477,6890016.1
1500856916.815,6890018.7
1500856917.153,6890013.6
1500856917.490,6890013.6
1500856917.828,6890016.1
1500856918.165,6890013.6
1500856918.503,6890016.1
1500856918.841,6890016.1
1500856919.178,6890016.1
1500856919.516,6890018.7
1500856919.854,6890013.6
1500856920.191,6890016.1
1500856920.529,6890016.1
1500856920.867,6890016.1
1500856921.204,6890013.6
1500856921.542,6890016.1
1500856921.880,6890011.1
1500856922.217,6890011.1
1500856922.555,6890013.6
1500856922.893,6890013.6
1500856923.230,6890013.6
1500856923.568,6890013.6
1500856923.905,6890016.1
1500856924.243,6890011.1
1500856924.581,6890013.6
1500856924.918,6890013.6
1500856925.256,6890011.1
1500856925.594,6890006.0
1500856925.932,6890000.9
1500856926.269,6890006.0
1500856926.609,6890006.0
1500856926.945,6890006.0
1500856927.282,6890006.0
1500856927.620,6890006.0
1500856927.958,6890006.0
1500856928.295,6890011.1
1500856928.633,6890021.2
1500856928.970,6890028.8
1500856929.308,6890031.3
1500856929.646,6890036.4
1500856929.983,6890031.3
1500856930.321,6890036.4
1500856930.659,6890033.9
1500856930.996,6890036.4
1500856931.334,6890038.9
1500856931.672,6890036.4
1500856932.010,6890033.9
1500856932.347,6890036.4
1500856932.685,6890038.9
1500856933.022,6890033.9
1500856933.360,6890036.4
1500856933.698,6890033.9
1500856934.036,6890038.9
1500856934.373,6890036.4
1500856934.711,6890033.9
1500856935.049,6890031.3
1500856935.386,6890031.3
1500856935.724,6890028.8
1500856936.061,6890036.4
1500856936.399,6890033.9
1500856936.737,6890031.3
1500856937.074,6890031.3
1500856937.412,6890033.9
1500856937.750,6890031.3
1500856938.087,6890033.9
1500856938.425,6890028.8
1500856938.763,6890026.3
1500856939.100,6890031.3
1500856939.438,6890026.3
1500856939.776,6890026.3
1500856940.113,6890031.3
1500856940.451,6890028.8
1500856940.789,6890031.3
1500856941.126,6890031.3
1500856941.464,6890028.8
1500856941.802,6890028.8
1500856942.139,6890026.3
1500856942.477,6890031.3
1500856942.815,6890033.9
1500856943.153,6890026.3
1500856943.490,6890031.3
1500856943.828,6890028.8
1500856944.165,6890031.3
1500856944.503,6890033.9
1500856944.840,6890033.9
1500856945.178,6890033.9
1500856945.516,6890026.3
1500856945.853,6890021.2
1500856946.191,6890021.2
1500856946.529,6890021.2
1500856946.866,6890018.7
1500856947.204,6890021.2
1500856947.542,6890018.7
1500856947.879,6890013.6
1500856948.217,6890016.1
1500856948.555,6890013.6
1500856948.892,6890016.1
1500856949.230,6890013.6
1500856949.568,6890016.1
1500856949.905,6890013.6
1500856950.243,6890018.7
1500856950.581,6890016.1
1500856950.919,6890016.1
1500856951.256,6890013.6
1500856951.594,6890016.1
1500856951.931,6890016.1
1500856952.269,6890016.1
1500856952.607,6890016.1
1500856952.944,6890018.7
1500856953.282,6890018.7
1500856953.620,6890013.6
1500856953.957,6890016.1
1500856954.295,6890018.7
1500856954.633,6890016.1
1500856954.970,6890016.1
1500856955.308,6890016.1
1500856955.646,6890016.1
1500856955.983,6890013.6
1500856956.321,6890013.6
1500856956.659,6890016.1
1500856956.996,6890008.5
1500856957.334,6890013.6
1500856957.672,6890013.6
1500856958.009,6890016.1
1500856958.347,6890016.1
1500856958.685,6890018.7
1500856959.022,6890016.1
1500856959.360,6890026.3
1500856959.697,6890023.7
1500856960.035,6890028.8
1500856960.373,6890028.8
1500856960.710,6890033.9
1500856961.048,6890028.8
1500856961.386,6890013.6
1500856961.724,6890013.6
1500856962.061,6890008.5
1500856962.399,6890028.8
1500856962.737,6890044.0
1500856963.074,6890061.8
1500856963.412,6890064.3
1500856963.749,6890066.8
1500856964.087,6890069.4
1500856964.425,6890056.7
1500856964.763,6890049.1
1500856965.100,6890054.2
1500856965.438,6890054.2
1500856965.776,6890051.6
1500856966.113,6890054.2
1500856966.451,6890059.2
1500856966.788,6890054.2
1500856967.126,6890056.7
1500856967.464,6890051.6
1500856967.801,6890054.2
1500856968.139,6890051.6
1500856968.477,6890046.6
1500856968.815,6890041.5
1500856969.152,6890033.9
1500856969.490,6890026.3
1500856969.827,6890021.2
1500856970.165,6890026.3
1500856970.503,6890031.3
1500856970.840,6890031.3
1500856971.178,6890036.4
1500856971.516,6890036.4
1500856971.853,6890036.4
1500856972.191,6890036.4
1500856972.528,6890038.9
1500856972.866,6890038.9
1500856973.204,6890036.4
1500856973.542,6890026.3
1500856973.879,6890026.3
1500856974.217,6890021.2
1500856974.555,6890011.1
1500856974.892,6890008.5
1500856975.230,6890008.5
1500856975.568,6890008.5
1500856975.905,6890011.1
1500856976.243,6890008.5
1500856976.581,6890011.1
1500856976.918,6890013.6
1500856977.256,6890013.6
1500856977.594,6890016.1
1500856977.931,6890013.6
1500856978.269,6890011.1
1500856978.607,6890008.5
1500856978.944,6890011.1
1500856979.282,6890013.6
1500856979.620,6890011.1
1500856979.957,6890013.6
1500856980.295,6890013.6
1500856980.633,6890013.6
1500856980.970,6890016.1
1500856981.308,6890013.6
1500856981.646,6890016.1
1500856981.983,6890013.6
1500856982.321,6890011.1
1500856982.658,6890011.1
1500856982.996,6890013.6
1500856983.334,6890013.6
1500856983.671,6890011.1
1500856984.009,6890013.6
1500856984.347,6890016.1
1500856984.684,6890013.6
1500856985.022,6890011.1
1500856985.360,6890008.5
1500856985.698,6890013.6
1500856986.035,6890016.1
1500856986.373,6890011.1
1500856986.711,6890018.7
1500856987.048,6890008.5
1500856987.386,6890011.1
1500856987.724,6890011.1
1500856988.061,6890011.1
1500856988.399,6890011.1
1500856988.736,6890008.5
1500856989.074,6890013.6
1500856989.412,6890008.5
1500856989.749,6890008.5
1500856990.087,6890011.1
1500856990.425,6890013.6
1500856990.762,6890013.6
1500856991.100,6890011.1
1500856991.438,6890016.1
1500856991.775,6890011.1
1500856992.113,6890011.1
1500856992.451,6890013.6
1500856992.788,6890011.1
1500856993.126,6890013.6
1500856993.464,6890011.1
1500856993.801,6890013.6
1500856994.139,6890013.6
1500856994.477,6890016.1
1500856994.814,6890013.6
1500856995.152,6890016.1
1500856995.490,6890013.6
1500856995.827,6890013.6
1500856996.165,6890011.1
1500856996.502,6890011.1
1500856996.840,6890011.1
1500856997.178,6890016.1
1500856997.516,6890011.1
1500856997.853,6890011.1
1500856998.191,6890013.6
1500856998.529,6890013.6
1500856998.866,6890013.6
1500856999.204,6890008.5
1500856999.542,6890013.6
1500856999.879,6890013.6
1500857000.217,6890011.1
1500857000.555,6890016.1
1500857000.892,6890011.1
1500857001.230,6890011.1
1500857001.568,6890011.1
1500857001.905,6890008.5
1500857002.243,6890013.6
1500857002.581,6890008.5
1500857002.918,6890011.1
1500857003.256,6890013.6
1500857003.594,6890008.5
1500857003.931,6890011.1
1500857004.269,6890008.5
1500857004.606,6890013.6
1500857004.944,6890011.1
1500857005.282,6890008.5
1500857005.619,6890013.6
1500857005.957,6890013.6
1500857006.295,6890011.1
1500857006.633,6890013.6
1500857006.970,6890013.6
1500857007.308,6890008.5
1500857007.645,6890011.1
1500857007.983,6890011.1
1500857008.321,6890006.0
1500857008.658,6890011.1
1500857008.996,6890006.0
1500857009.334,6890008.5
1500857009.671,6890006.0
1500857010.009,6890011.1
1500857010.347,6890008.5
1500857010.684,6890011.1
1500857011.022,6890006.0
1500857011.360,6890011.1
1500857011.697,6890013.6
1500857012.035,6890011.1
1500857012.373,6890011.1
1500857012.710,6890008.5
1500857013.048,6890008.5
1500857013.386,6890011.1
1500857013.723,6890006.0
1500857014.061,6890011.1
1500857014.400,6890008.5
1500857014.736,6890008.5
1500857015.074,6890008.5
1500857015.412,6890013.6
1500857015.749,6890011.1
1500857016.087,6890013.6
1500857016.425,6890013.6
1500857016.762,6890011.1
1500857017.100,6890013.6
1500857017.438,6890006.0
1500857017.775,6890008.5
1500857018.113,6890008.5
1500857018.451,6890008.5
1500857018.788,6890008.5
1500857019.126,6890011.1
1500857019.463,6890008.5
1500857019.801,6890011.1
1500857020.139,6890011.1
1500857020.476,6890008.5
1500857020.814,6890008.5
1500857021.152,6890008.5
1500857021.490,6890008.5
1500857021.830,6890013.6
1500857022.165,6890011.1
1500857022.503,6890006.0
1500857022.840,6890008.5
1500857023.178,6890008.5
1500857023.516,6890011.1
1500857023.853,6890011.1
1500857024.191,6890008.5
1500857024.529,6890008.5
1500857024.866,6890011.1
1500857025.204,6890008.5
1500857025.542,6890006.0
1500857025.879,6890006.0
1500857026.217,6890003.4
1500857026.554,6890011.1
1500857026.892,6890008.5
1500857027.230,6890008.5
1500857027.567,6890008.5
1500857027.905,6890008.5
1500857028.243,6890011.1
1500857028.581,6890013.6
1500857028.918,6890008.5
1500857029.256,6890008.5
1500857029.594,6890011.1
1500857029.931,6890011.1
1500857030.269,6890006.0
1500857030.607,6890008.5
1500857030.944,6890011.1
1500857031.282,6890011.1
1500857031.619,6890011.1
1500857031.957,6890011.1
1500857032.295,6890011.1
1500857032.632,6890011.1
1500857032.970,6890011.1
1500857033.308,6890008.5
1500857033.645,6890013.6
1500857033.986,6890008.5
1500857034.321,6890008.5
1500857034.658,6890011.1
1500857034.996,6890008.5
1500857035.334,6890013.6
1500857035.671,6890011.1
1500857036.009,6890008.5
1500857036.347,6890011.1
1500857036.684,6890011.1
1500857037.022,6890013.6
1500857037.360,6890011.1
1500857037.697,6890011.1
1500857038.035,6890011.1
1500857038.373,6890011.1
1500857038.710,6890011.1
1500857039.048,6890006.0
1500857039.386,6890008.5
1500857039.723,6890011.1
1500857040.061,6890011.1
1500857040.399,6890008.5
1500857040.736,6890011.1
1500857041.074,6890011.1
1500857041.412,6890011.1
1500857041.749,6890011.1
1500857042.087,6890013.6
1500857042.425,6890011.1
1500857042.762,6890013.6
1500857043.100,6890011.1
1500857043.437,6890011.1
1500857043.775,6890011.1
1500857044.113,6890011.1
1500857044.450,6890016.1
1500857044.788,6890011.1
1500857045.126,6890008.5
1500857045.463,6890011.1
1500857045.801,6890011.1
1500857046.139,6890011.1
1500857046.476,6890016.1
1500857046.814,6890013.6
1500857047.152,6890013.6
1500857047.490,6890011.1
1500857047.827,6890008.5
1500857048.165,6890011.1
1500857048.502,6890008.5
1500857048.840,6890011.1
1500857049.178,6890011.1
1500857049.515,6890013.6
1500857049.853,6890013.6
1500857050.191,6890013.6
1500857050.528,6890011.1
1500857050.866,6890013.6
1500857051.204,6890011.1
1500857051.542,6890011.1
1500857051.879,6890008.5
1500857052.217,6890011.1
1500857052.555,6890011.1
1500857052.892,6890013.6
1500857053.230,6890013.6
1500857053.567,6890011.1
1500857053.905,6890011.1
1500857054.243,6890011.1
1500857054.580,6890013.6
1500857054.918,6890016.1
1500857055.256,6890013.6
1500857055.593,6890013.6
1500857055.931,6890011.1
1500857056.269,6890016.1
1500857056.606,6890013.6
1500857056.944,6890011.1
1500857057.281,6890008.5
1500857057.619,6890016.1
1500857057.957,6890011.1
1500857058.295,6890013.6
1500857058.632,6890013.6
1500857058.970,6890013.6
1500857059.308,6890013.6
1500857059.645,6890008.5
1500857059.983,6890013.6
1500857060.321,6890013.6
1500857060.658,6890011.1
1500857060.996,6890016.1
1500857061.334,6890013.6
1500857061.671,6890013.6
1500857062.009,6890011.1
1500857062.347,6890013.6
1500857062.684,6890008.5
1500857063.022,6890011.1
1500857063.360,6890013.6
1500857063.697,6890011.1
1500857064.035,6890011.1
1500857064.372,6890011.1
1500857064.710,6890006.0
1500857065.048,6890011.1
1500857065.385,6890011.1
1500857065.723,6890013.6
1500857066.061,6890008.5
1500857066.398,6890008.5
1500857066.736,6890006.0
1500857067.074,6890008.5
1500857067.411,6890006.0
1500857067.749,6890011.1
1500857068.087,6890013.6
1500857068.424,6890011.1
1500857068.762,6890011.1
1500857069.100,6890008.5
1500857069.437,6890008.5
1500857069.775,6890011.1
1500857070.113,6890008.5
1500857070.450,6890008.5
1500857070.788,6890011.1
1500857071.126,6890008.5
1500857071.463,6890011.1
1500857071.801,6890011.1
1500857072.139,6890013.6
1500857072.476,6890011.1
1500857072.814,6890011.1
1500857073.152,6890008.5
1500857073.489,6890013.6
1500857073.827,6890011.1
1500857074.164,6890006.0
1500857074.502,6890013.6
1500857074.840,6890008.5
1500857075.178,6890013.6
1500857075.515,6890013.6
1500857075.853,6890008.5
1500857076.191,6890008.5
1500857076.528,6890008.5
1500857076.866,6890011.1
1500857077.204,6890013.6
1500857077.541,6890011.1
1500857077.879,6890013.6
1500857078.217,6890008.5
1500857078.554,6890011.1
1500857078.892,6890008.5
1500857079.230,6890008.5
1500857079.567,6890011.1
1500857079.905,6890011.1
1500857080.242,6890006.0
1500857080.580,6890016.1
1500857080.918,6890008.5
1500857081.255,6890011.1
1500857081.593,6890008.5
1500857081.931,6890011.1
1500857082.269,6890008.5
1500857082.606,6890011.1
1500857082.944,6890013.6
1500857083.281,6890013.6
1500857083.619,6890011.1
1500857083.957,6890008.5
1500857084.294,6890011.1
1500857084.632,6890013.6
1500857084.970,6890008.5
1500857085.307,6890011.1
1500857085.645,6890011.1
1500857085.983,6890011.1
1500857086.320,6890011.1
1500857086.658,6890013.6
1500857086.996,6890013.6
1500857087.333,6890013.6
1500857087.671,6890011.1
1500857088.009,6890013.6
1500857088.346,6890011.1
1500857088.684,6890008.5
1500857089.022,6890016.1
1500857089.359,6890011.1
1500857089.697,6890011.1
1500857090.035,6890011.1
1500857090.372,6890013.6
1500857090.710,6890011.1
1500857091.048,6890011.1
1500857091.385,6890008.5
1500857091.723,6890008.5
1500857092.060,6890008.5
1500857092.398,6890011.1
1500857092.736,6890011.1
1500857093.073,6890011.1
1500857093.411,6890006.0
1500857093.749,6890008.5
1500857094.087,6890011.1
1500857094.424,6890008.5
1500857094.762,6890008.5
1500857095.099,6890008.5
1500857095.437,6890013.6
1500857095.775,6890008.5
1500857096.113,6890006.0
1500857096.450,6890011.1
1500857096.788,6890011.1
1500857097.126,6890008.5
1500857097.463,6890008.5
1500857097.801,6890008.5
1500857098.138,6890011.1
1500857098.476,6890011.1
1500857098.814,6890006.0
1500857099.151,6890008.5
1500857099.489,6890008.5
1500857099.827,6890006.0
1500857100.165,6890006.0
1500857100.502,6890011.1
1500857100.840,6890008.5
1500857101.177,6890011.1
1500857101.515,6890013.6
1500857101.853,6890008.5
1500857102.190,6890008.5
1500857102.528,6890008.5
1500857102.866,6890008.5
1500857103.204,6890011.1
1500857103.541,6890008.5
1500857103.879,6890011.1
1500857104.216,6890008.5
1500857104.554,6890008.5
1500857104.892,6890008.5
1500857105.229,6890008.5
1500857105.567,6890008.5
1500857105.905,6890008.5
1500857106.242,6890006.0
1500857106.580,6890011.1
1500857106.918,6890008.5
1500857107.255,6890006.0
1500857107.593,6890013.6
1500857107.931,6890011.1
1500857108.269,6890011.1
1500857108.606,6890011.1
1500857108.944,6890008.5
1500857109.281,6890011.1
1500857109.619,6890013.6
1500857109.957,6890008.5
1500857110.294,6890011.1
1500857110.632,6890008.5
1500857110.970,6890013.6
1500857111.307,6890006.0
1500857111.645,6890008.5
1500857111.983,6890011.1
1500857112.320,6890016.1
1500857112.658,6890011.1
1500857112.996,6890016.1
1500857113.333,6890011.1
1500857113.671,6890011.1
1500857114.008,6890011.1
1500857114.346,6890006.0
1500857114.684,6890008.5
1500857115.022,6890006.0
1500857115.359,6890013.6
1500857115.697,6890013.6
1500857116.034,6890008.5
1500857116.372,6890008.5
1500857116.710,6890013.6
1500857117.047,6890013.6
1500857117.385,6890013.6
1500857117.723,6890011.1
1500857118.063,6890011.1
1500857118.398,6890011.1
1500857118.736,6890016.1
1500857119.074,6890013.6
1500857119.411,6890008.5
1500857119.749,6890013.6
1500857120.087,6890008.5
1500857120.424,6890011.1
1500857120.762,6890011.1
1500857121.099,6890013.6
1500857121.437,6890013.6
1500857121.775,6890011.1
1500857122.112,6890013.6
1500857122.450,6890011.1
1500857122.788,6890008.5
1500857123.125,6890008.5
1500857123.463,6890011.1
1500857123.801,6890008.5
1500857124.138,6890013.6
1500857124.476,6890003.4
1500857124.814,6890008.5
1500857125.151,6890008.5
1500857125.489,6890008.5
1500857125.827,6890008.5
1500857126.164,6890008.5
1500857126.502,6890008.5
1500857126.840,6890008.5
1500857127.177,6890013.6
1500857127.515,6890011.1
1500857127.853,6890011.1
